GEOID,NAME,racUniverse,racWhite,hispUniverse,notHisp,whiteNotHisp,povUniverse,stcty,above200
34015500100,"Census Tract 5001, Gloucester County, New Jersey",4233,3633,4233,3964,3523,4227,34015,3039
34015500201,"Census Tract 5002.01, Gloucester County, New Jersey",2425,2249,2425,2237,2186,2425,34015,1935
34015500202,"Census Tract 5002.02, Gloucester County, New Jersey",4464,3847,4464,4316,3768,4464,34015,3503
34015500203,"Census Tract 5002.03, Gloucester County, New Jersey",4632,4287,4632,4575,4247,4622,34015,3902
34015500204,"Census Tract 5002.04, Gloucester County, New Jersey",6437,4727,6437,5935,4567,6293,34015,5479
34015500205,"Census Tract 5002.05, Gloucester County, New Jersey",3485,3266,3485,3455,3236,3485,34015,2800
34015500300,"Census Tract 5003, Gloucester County, New Jersey",3012,2835,3012,2962,2811,2976,34015,2044
34015500400,"Census Tract 5004, Gloucester County, New Jersey",6009,3481,6009,5352,3387,6009,34015,3405
34015500500,"Census Tract 5005, Gloucester County, New Jersey",4870,4625,4870,4828,4602,4870,34015,3942
34015500600,"Census Tract 5006, Gloucester County, New Jersey",10252,8538,10252,9934,8365,10056,34015,9153
34015500701,"Census Tract 5007.01, Gloucester County, New Jersey",7751,7189,7751,7403,6881,7751,34015,6454
34015500702,"Census Tract 5007.02, Gloucester County, New Jersey",5947,5446,5947,5791,5446,5947,34015,5592
34015500703,"Census Tract 5007.03, Gloucester County, New Jersey",1465,1415,1465,1418,1383,1459,34015,1102
34015500800,"Census Tract 5008, Gloucester County, New Jersey",2163,1995,2163,2144,1989,2163,34015,1941
34015500900,"Census Tract 5009, Gloucester County, New Jersey",3027,2939,3027,2918,2846,3012,34015,2672
34015501001,"Census Tract 5010.01, Gloucester County, New Jersey",2196,1505,2196,1912,1444,2196,34015,1652
34015501002,"Census Tract 5010.02, Gloucester County, New Jersey",4119,1807,4119,3340,1501,4032,34015,2147
34015501003,"Census Tract 5010.03, Gloucester County, New Jersey",3709,2902,3709,3549,2816,3683,34015,2679
34015501101,"Census Tract 5011.01, Gloucester County, New Jersey",4349,2739,4349,3724,2610,4256,34015,2818
34015501102,"Census Tract 5011.02, Gloucester County, New Jersey",6701,4997,6701,6288,4702,6672,34015,5923
34015501103,"Census Tract 5011.03, Gloucester County, New Jersey",5013,4110,5013,4667,4023,5001,34015,4110
34015501104,"Census Tract 5011.04, Gloucester County, New Jersey",3145,2514,3145,2990,2359,2911,34015,2420
34015501105,"Census Tract 5011.05, Gloucester County, New Jersey",3049,2420,3049,2930,2321,3049,34015,2133
34015501106,"Census Tract 5011.06, Gloucester County, New Jersey",3912,2278,3912,3706,2278,3786,34015,3134
34015501107,"Census Tract 5011.07, Gloucester County, New Jersey",4421,4064,4421,4201,4003,4393,34015,3414
34015501201,"Census Tract 5012.01, Gloucester County, New Jersey",6211,5479,6211,6063,5409,6211,34015,5781
34015501202,"Census Tract 5012.02, Gloucester County, New Jersey",4661,4309,4661,4595,4243,4653,34015,4276
34015501203,"Census Tract 5012.03, Gloucester County, New Jersey",3162,3142,3162,3158,3138,3162,34015,2900
34015501204,"Census Tract 5012.04, Gloucester County, New Jersey",3875,3633,3875,3796,3584,3865,34015,3352
34015501205,"Census Tract 5012.05, Gloucester County, New Jersey",2855,2457,2855,2732,2341,2855,34015,2369
34015501206,"Census Tract 5012.06, Gloucester County, New Jersey",3629,3038,3629,3339,2826,3473,34015,2785
34015501208,"Census Tract 5012.08, Gloucester County, New Jersey",4052,3734,4052,3970,3652,4004,34015,3518
34015501209,"Census Tract 5012.09, Gloucester County, New Jersey",7644,5640,7644,7026,5330,7644,34015,6129
34015501210,"Census Tract 5012.10, Gloucester County, New Jersey",3660,3509,3660,3608,3470,3660,34015,3262
34015501212,"Census Tract 5012.12, Gloucester County, New Jersey",3750,3010,3750,3470,2878,3727,34015,3295
34015501213,"Census Tract 5012.13, Gloucester County, New Jersey",4802,3940,4802,4546,3837,4802,34015,4376
34015501301,"Census Tract 5013.01, Gloucester County, New Jersey",3586,3454,3586,3518,3438,3586,34015,2980
34015501302,"Census Tract 5013.02, Gloucester County, New Jersey",2807,2642,2807,2746,2581,2807,34015,2321
34015501303,"Census Tract 5013.03, Gloucester County, New Jersey",2523,2255,2523,2504,2236,2448,34015,2130
34015501402,"Census Tract 5014.02, Gloucester County, New Jersey",3388,2039,3388,2954,1894,3078,34015,1542
34015501403,"Census Tract 5014.03, Gloucester County, New Jersey",3752,2725,3752,3519,2678,3742,34015,2959
34015501404,"Census Tract 5014.04, Gloucester County, New Jersey",3097,2301,3097,2863,2249,1062,34015,486
34015501405,"Census Tract 5014.05, Gloucester County, New Jersey",4033,3212,4033,3805,3166,4018,34015,3481
34015501406,"Census Tract 5014.06, Gloucester County, New Jersey",4925,3244,4925,4013,3044,4925,34015,2861
34015501500,"Census Tract 5015, Gloucester County, New Jersey",8386,6482,8386,8045,6246,8386,34015,6118
34015501603,"Census Tract 5016.03, Gloucester County, New Jersey",6386,5605,6386,6082,5301,6386,34015,4914
34015501604,"Census Tract 5016.04, Gloucester County, New Jersey",7355,5890,7355,7080,5694,7202,34015,5525
34015501605,"Census Tract 5016.05, Gloucester County, New Jersey",4731,3456,4731,4484,3376,4610,34015,3611
34015501606,"Census Tract 5016.06, Gloucester County, New Jersey",7113,4992,7113,6664,4936,7021,34015,5896
34015501608,"Census Tract 5016.08, Gloucester County, New Jersey",5266,4280,5266,4738,3823,5266,34015,4086
34015501609,"Census Tract 5016.09, Gloucester County, New Jersey",5916,4084,5916,5568,3926,5897,34015,5359
34015501701,"Census Tract 5017.01, Gloucester County, New Jersey",5276,4514,5276,5171,4461,5266,34015,4547
34015501702,"Census Tract 5017.02, Gloucester County, New Jersey",2523,2407,2523,2361,2318,2523,34015,1985
34015501703,"Census Tract 5017.03, Gloucester County, New Jersey",4265,3633,4265,3874,3513,4265,34015,3188
34015501704,"Census Tract 5017.04, Gloucester County, New Jersey",4575,3260,4575,4047,3159,4575,34015,3080
34015501800,"Census Tract 5018, Gloucester County, New Jersey",1668,1532,1668,1570,1486,1666,34015,1304
34015501900,"Census Tract 5019, Gloucester County, New Jersey",4134,3460,4134,4060,3443,4111,34015,3053
34015502001,"Census Tract 5020.01, Gloucester County, New Jersey",5576,5270,5576,5298,5115,5576,34015,5312
34015502002,"Census Tract 5020.02, Gloucester County, New Jersey",7228,6653,7228,6986,6529,7228,34015,6693
34015502100,"Census Tract 5021, Gloucester County, New Jersey",3203,3050,3203,3032,2889,3187,34015,2919
34015502200,"Census Tract 5022, Gloucester County, New Jersey",11886,9684,11886,11418,9404,11876,34015,10807
34015502300,"Census Tract 5023, Gloucester County, New Jersey",2606,1929,2606,2182,1742,2606,34015,2088
34015502400,"Census Tract 5024, Gloucester County, New Jersey",5995,4757,5995,5624,4657,5964,34015,5330
34005700102,"Census Tract 7001.02, Burlington County, New Jersey",2761,2223,2761,2591,2193,2753,34005,1975
34005700103,"Census Tract 7001.03, Burlington County, New Jersey",2583,2058,2583,2399,2017,2583,34005,2120
34005700104,"Census Tract 7001.04, Burlington County, New Jersey",1955,920,1955,1713,862,1955,34005,1332
34005700200,"Census Tract 7002, Burlington County, New Jersey",2736,2514,2736,2569,2420,2654,34005,2223
34005700303,"Census Tract 7003.03, Burlington County, New Jersey",3642,2740,3642,3436,2568,3525,34005,2817
34005700304,"Census Tract 7003.04, Burlington County, New Jersey",2501,2268,2501,2278,2196,2486,34005,1900
34005700305,"Census Tract 7003.05, Burlington County, New Jersey",5164,4841,5164,4801,4479,5150,34005,4639
34005700306,"Census Tract 7003.06, Burlington County, New Jersey",2470,2343,2470,2310,2227,2465,34005,2307
34005700307,"Census Tract 7003.07, Burlington County, New Jersey",2754,2507,2754,2709,2462,2754,34005,2582
34005700401,"Census Tract 7004.01, Burlington County, New Jersey",2130,1935,2130,2002,1860,2130,34005,1718
34005700402,"Census Tract 7004.02, Burlington County, New Jersey",3223,3060,3223,3033,2899,3099,34005,2772
34005700403,"Census Tract 7004.03, Burlington County, New Jersey",4522,4181,4522,4166,3992,4336,34005,3408
34005700405,"Census Tract 7004.05, Burlington County, New Jersey",1912,1688,1912,1745,1641,1905,34005,1484
34005700407,"Census Tract 7004.07, Burlington County, New Jersey",5280,2828,5280,4297,2512,5280,34005,3431
34005700408,"Census Tract 7004.08, Burlington County, New Jersey",1936,1046,1936,1695,921,1926,34005,1445
34005700501,"Census Tract 7005.01, Burlington County, New Jersey",5659,4725,5659,5525,4666,5577,34005,5151
34005700502,"Census Tract 7005.02, Burlington County, New Jersey",2280,2130,2280,2268,2118,2247,34005,1766
34005700503,"Census Tract 7005.03, Burlington County, New Jersey",3671,2860,3671,3623,2838,3671,34005,3418
34005700504,"Census Tract 7005.04, Burlington County, New Jersey",2977,2788,2977,2943,2754,2804,34005,2567
34005700505,"Census Tract 7005.05, Burlington County, New Jersey",6028,4572,6028,6028,4572,5892,34005,5702
34005700602,"Census Tract 7006.02, Burlington County, New Jersey",6222,4925,6222,6144,4847,6222,34005,5163
34005700603,"Census Tract 7006.03, Burlington County, New Jersey",5962,4401,5962,5368,4186,5962,34005,4927
34005700605,"Census Tract 7006.05, Burlington County, New Jersey",4626,3963,4626,4603,3954,4614,34005,4301
34005700701,"Census Tract 7007.01, Burlington County, New Jersey",3095,2619,3095,2895,2456,3081,34005,2543
34005700702,"Census Tract 7007.02, Burlington County, New Jersey",2791,1936,2791,2391,1797,2736,34005,2056
34005700703,"Census Tract 7007.03, Burlington County, New Jersey",2119,1598,2119,1841,1527,2119,34005,1221
34005700800,"Census Tract 7008, Burlington County, New Jersey",4513,3526,4513,4301,3492,4507,34005,3743
34005700900,"Census Tract 7009, Burlington County, New Jersey",2538,1588,2538,2348,1545,2538,34005,1534
34005701001,"Census Tract 7010.01, Burlington County, New Jersey",4988,2854,4988,4372,2537,4988,34005,3668
34005701002,"Census Tract 7010.02, Burlington County, New Jersey",3847,2164,3847,3324,1898,3847,34005,3000
34005701102,"Census Tract 7011.02, Burlington County, New Jersey",5462,3126,5462,4999,3003,5192,34005,4793
34005701103,"Census Tract 7011.03, Burlington County, New Jersey",6312,3459,6312,5824,3282,6312,34005,5283
34005701104,"Census Tract 7011.04, Burlington County, New Jersey",4538,2295,4538,3997,2158,4482,34005,3503
34005701105,"Census Tract 7011.05, Burlington County, New Jersey",6348,2991,6348,5875,2671,6016,34005,4941
34005701201,"Census Tract 7012.01, Burlington County, New Jersey",3268,1766,3268,3112,1655,3237,34005,2688
34005701203,"Census Tract 7012.03, Burlington County, New Jersey",1866,1246,1866,1728,1200,1866,34005,1503
34005701204,"Census Tract 7012.04, Burlington County, New Jersey",2516,629,2516,2185,475,2505,34005,1319
34005701205,"Census Tract 7012.05, Burlington County, New Jersey",2200,1584,2200,1903,1421,2200,34005,1538
34005701301,"Census Tract 7013.01, Burlington County, New Jersey",4366,3291,4366,4233,3267,4349,34005,3279
34005701302,"Census Tract 7013.02, Burlington County, New Jersey",2835,2410,2835,2684,2397,2835,34005,2236
34005701303,"Census Tract 7013.03, Burlington County, New Jersey",5437,3903,5437,5040,3583,5410,34005,4950
34005701401,"Census Tract 7014.01, Burlington County, New Jersey",6478,4727,6478,6172,4541,6478,34005,6018
34005701402,"Census Tract 7014.02, Burlington County, New Jersey",2117,1823,2117,2096,1802,2117,34005,1894
34005701502,"Census Tract 7015.02, Burlington County, New Jersey",4117,3384,4117,3770,3217,4103,34005,3402
34005701700,"Census Tract 7017, Burlington County, New Jersey",3874,3134,3874,3606,2979,3827,34005,3022
34005702101,"Census Tract 7021.01, Burlington County, New Jersey",4114,2481,4114,3452,2208,4111,34005,2718
34005702203,"Census Tract 7022.03, Burlington County, New Jersey",3371,1581,3371,2942,1379,3371,34005,2702
34005702204,"Census Tract 7022.04, Burlington County, New Jersey",2314,1564,2314,1832,1351,2041,34005,1195
34005702206,"Census Tract 7022.06, Burlington County, New Jersey",2074,1546,2074,1869,1464,2074,34005,1557
34005702207,"Census Tract 7022.07, Burlington County, New Jersey",3111,2025,3111,2591,1664,3111,34005,2053
34005702208,"Census Tract 7022.08, Burlington County, New Jersey",6900,5227,6900,6120,4576,6900,34005,5487
34005702209,"Census Tract 7022.09, Burlington County, New Jersey",3337,2520,3337,2998,2325,3321,34005,2181
34005702210,"Census Tract 7022.10, Burlington County, New Jersey",4561,2999,4561,3971,2499,4554,34005,3380
34005702300,"Census Tract 7023, Burlington County, New Jersey",1511,966,1511,1130,789,1511,34005,1042
34005702400,"Census Tract 7024, Burlington County, New Jersey",3363,2984,3363,3029,2689,3363,34005,2994
34021004301,"Census Tract 43.01, Mercer County, New Jersey",8639,3249,8639,8250,2944,8604,34021,7671
34021004304,"Census Tract 43.04, Mercer County, New Jersey",8004,4033,8004,7776,3805,7983,34021,7622
34021004306,"Census Tract 43.06, Mercer County, New Jersey",5538,2705,5538,5358,2590,5363,34021,5098
34021004307,"Census Tract 43.07, Mercer County, New Jersey",5807,3539,5807,5550,3282,5807,34021,5405
34021004309,"Census Tract 43.09, Mercer County, New Jersey",4550,4058,4550,4355,3900,4550,34021,4002
34021004310,"Census Tract 43.10, Mercer County, New Jersey",9565,7270,9565,9101,6995,9551,34021,8905
34021004403,"Census Tract 44.03, Mercer County, New Jersey",5532,4001,5532,3226,2651,5427,34021,3901
34021004404,"Census Tract 44.04, Mercer County, New Jersey",7034,4035,7034,5833,3245,6918,34021,5310
34021004405,"Census Tract 44.05, Mercer County, New Jersey",8011,4450,8011,6662,3566,7945,34021,6413
34021004406,"Census Tract 44.06, Mercer County, New Jersey",5046,3545,5046,3325,2358,5046,34021,3748
34021004407,"Census Tract 44.07, Mercer County, New Jersey",7402,5320,7402,5975,4113,7354,34021,5567
34021004501,"Census Tract 45.01, Mercer County, New Jersey",6567,4574,6567,6122,4241,1639,34021,1524
34021004502,"Census Tract 45.02, Mercer County, New Jersey",1221,1070,1221,1129,978,1221,34021,929
34005702500,"Census Tract 7025, Burlington County, New Jersey",6036,4002,6036,5707,3834,6036,34005,5171
34005702601,"Census Tract 7026.01, Burlington County, New Jersey",4199,3040,4199,3836,2824,4199,34005,3694
34005702603,"Census Tract 7026.03, Burlington County, New Jersey",2722,1889,2722,2356,1650,2292,34005,1356
34005702700,"Census Tract 7027, Burlington County, New Jersey",8759,5137,8759,7664,4889,8744,34005,7929
34005702801,"Census Tract 7028.01, Burlington County, New Jersey",2079,335,2079,1909,244,2079,34005,1722
34005702802,"Census Tract 7028.02, Burlington County, New Jersey",3456,814,3456,3227,721,3456,34005,2215
34005702803,"Census Tract 7028.03, Burlington County, New Jersey",3833,737,3833,3562,546,3800,34005,3191
34005702804,"Census Tract 7028.04, Burlington County, New Jersey",2621,376,2621,2248,338,2610,34005,1821
34005702805,"Census Tract 7028.05, Burlington County, New Jersey",4100,928,4100,3663,740,4000,34005,2920
34005702806,"Census Tract 7028.06, Burlington County, New Jersey",3485,692,3485,2923,469,3416,34005,2867
34005702807,"Census Tract 7028.07, Burlington County, New Jersey",3219,657,3219,2902,525,3178,34005,2320
34005702808,"Census Tract 7028.08, Burlington County, New Jersey",3204,974,3204,2800,616,3204,34005,2251
34005702809,"Census Tract 7028.09, Burlington County, New Jersey",1859,466,1859,1594,302,1859,34005,1343
34005702810,"Census Tract 7028.10, Burlington County, New Jersey",1175,142,1175,1069,138,1175,34005,1087
34005702811,"Census Tract 7028.11, Burlington County, New Jersey",2431,327,2431,2205,270,2418,34005,1826
34005702905,"Census Tract 7029.05, Burlington County, New Jersey",4165,3488,4165,3947,3385,4149,34005,3699
34005702906,"Census Tract 7029.06, Burlington County, New Jersey",2097,1786,2097,1988,1754,1899,34005,1657
34005702907,"Census Tract 7029.07, Burlington County, New Jersey",2751,2499,2751,2562,2424,2751,34005,2452
34005702908,"Census Tract 7029.08, Burlington County, New Jersey",4080,3564,4080,4005,3490,4064,34005,3589
34005702909,"Census Tract 7029.09, Burlington County, New Jersey",6177,4471,6177,5850,4277,6176,34005,5661
34005702910,"Census Tract 7029.10, Burlington County, New Jersey",5454,4422,5454,5287,4255,5454,34005,4757
34005702913,"Census Tract 7029.13, Burlington County, New Jersey",4617,3055,4617,4506,2995,4617,34005,3412
34005702914,"Census Tract 7029.14, Burlington County, New Jersey",4462,3720,4462,4188,3471,4462,34005,3905
34005702915,"Census Tract 7029.15, Burlington County, New Jersey",4478,2896,4478,4278,2808,4466,34005,3655
34005702917,"Census Tract 7029.17, Burlington County, New Jersey",1853,1491,1853,1795,1457,1839,34005,1693
34005702918,"Census Tract 7029.18, Burlington County, New Jersey",1715,1207,1715,1525,1070,1715,34005,1623
34005703000,"Census Tract 7030, Burlington County, New Jersey",6105,4952,6105,5887,4770,6055,34005,5476
34005703102,"Census Tract 7031.02, Burlington County, New Jersey",2738,2244,2738,2657,2163,2738,34005,2624
34005703103,"Census Tract 7031.03, Burlington County, New Jersey",4674,2861,4674,4343,2746,4572,34005,3581
34005703104,"Census Tract 7031.04, Burlington County, New Jersey",5015,3822,5015,4787,3722,4834,34005,4095
34005703201,"Census Tract 7032.01, Burlington County, New Jersey",3752,3666,3752,3636,3550,3752,34005,3221
34005703202,"Census Tract 7032.02, Burlington County, New Jersey",2756,2635,2756,2670,2576,2756,34005,2263
34005703203,"Census Tract 7032.03, Burlington County, New Jersey",3828,3530,3828,3727,3495,3828,34005,3020
34005703600,"Census Tract 7036, Burlington County, New Jersey",6945,6547,6945,6534,6346,6903,34005,6087
34005703700,"Census Tract 7037, Burlington County, New Jersey",6488,6261,6488,6203,6052,6451,34005,5738
34005703801,"Census Tract 7038.01, Burlington County, New Jersey",6935,6183,6935,6679,6027,6865,34005,6220
34005703802,"Census Tract 7038.02, Burlington County, New Jersey",4088,3685,4088,3931,3576,4088,34005,3637
34005703803,"Census Tract 7038.03, Burlington County, New Jersey",4872,4586,4872,4679,4424,4746,34005,4197
34005703804,"Census Tract 7038.04, Burlington County, New Jersey",7420,6671,7420,7065,6601,7420,34005,7199
34005703900,"Census Tract 7039, Burlington County, New Jersey",4081,3980,4081,4001,3918,4081,34005,3917
34005704004,"Census Tract 7040.04, Burlington County, New Jersey",3755,3116,3755,3448,2986,3755,34005,3321
34005704005,"Census Tract 7040.05, Burlington County, New Jersey",3895,3559,3895,3764,3453,3895,34005,3411
34005704006,"Census Tract 7040.06, Burlington County, New Jersey",2307,1787,2307,2273,1773,2278,34005,1842
34005704007,"Census Tract 7040.07, Burlington County, New Jersey",3753,3601,3753,3517,3411,3613,34005,2700
34005704008,"Census Tract 7040.08, Burlington County, New Jersey",5361,4899,5361,5310,4848,5361,34005,4747
34005704009,"Census Tract 7040.09, Burlington County, New Jersey",4778,3936,4778,4612,3845,4750,34005,4157
34005704011,"Census Tract 7040.11, Burlington County, New Jersey",3092,2895,3092,2991,2851,3092,34005,2861
34005704012,"Census Tract 7040.12, Burlington County, New Jersey",5370,4932,5370,4855,4598,5354,34005,4842
34005704013,"Census Tract 7040.13, Burlington County, New Jersey",5249,4364,5249,4763,4153,5249,34005,4929
34005704014,"Census Tract 7040.14, Burlington County, New Jersey",8018,6164,8018,7808,5954,7937,34005,6999
34005704200,"Census Tract 7042, Burlington County, New Jersey",8229,6126,8229,7727,5873,7908,34005,7085
34005704302,"Census Tract 7043.02, Burlington County, New Jersey",5980,4463,5980,5447,4219,5980,34005,5657
34005704500,"Census Tract 7045, Burlington County, New Jersey",4243,3164,4243,3662,2785,4243,34005,3013
34005704600,"Census Tract 7046, Burlington County, New Jersey",2511,1540,2511,2182,1338,2250,34005,1433
34005704700,"Census Tract 7047, Burlington County, New Jersey",3718,3445,3718,3455,3288,3600,34005,2791
34005704801,"Census Tract 7048.01, Burlington County, New Jersey",3438,2258,3438,2862,2004,3023,34005,2044
34005704802,"Census Tract 7048.02, Burlington County, New Jersey",5704,2915,5704,4342,2201,851,34005,682
34005981802,"Census Tract 9818.02, Burlington County, New Jersey",1641,424,1641,1355,297,59,34005,59
34005982111,"Census Tract 9821.11, Burlington County, New Jersey",1195,869,1195,1017,756,622,34005,351
34007600200,"Census Tract 6002, Camden County, New Jersey",1791,117,1791,1156,47,1791,34007,910
34007600400,"Census Tract 6004, Camden County, New Jersey",2857,403,2857,1929,128,2830,34007,494
34007600700,"Census Tract 6007, Camden County, New Jersey",1423,129,1423,413,23,1423,34007,483
34007600800,"Census Tract 6008, Camden County, New Jersey",5105,747,5105,1449,160,4862,34007,1039
34007600900,"Census Tract 6009, Camden County, New Jersey",4311,738,4311,1405,219,4281,34007,881
34007601000,"Census Tract 6010, Camden County, New Jersey",6578,2127,6578,1290,204,6492,34007,3436
34007601101,"Census Tract 6011.01, Camden County, New Jersey",3266,414,3266,887,147,3252,34007,1152
34007601102,"Census Tract 6011.02, Camden County, New Jersey",5892,1068,5892,2570,141,5892,34007,2756
34007601200,"Census Tract 6012, Camden County, New Jersey",5747,1056,5747,2117,344,5747,34007,2262
34007601300,"Census Tract 6013, Camden County, New Jersey",4340,530,4340,2076,125,4309,34007,1093
34007601400,"Census Tract 6014, Camden County, New Jersey",4527,361,4527,3709,218,4527,34007,1860
34007601500,"Census Tract 6015, Camden County, New Jersey",5808,645,5808,3884,276,5730,34007,2185
34007601600,"Census Tract 6016, Camden County, New Jersey",2492,231,2492,1993,99,2450,34007,577
34007601700,"Census Tract 6017, Camden County, New Jersey",3267,196,3267,2260,28,3267,34007,838
34007601800,"Census Tract 6018, Camden County, New Jersey",1394,299,1394,862,102,1394,34007,215
34007601900,"Census Tract 6019, Camden County, New Jersey",3046,137,3046,1932,0,3046,34007,789
34007602000,"Census Tract 6020, Camden County, New Jersey",6617,1339,6617,4404,663,6617,34007,2522
34007602503,"Census Tract 6025.03, Camden County, New Jersey",2437,665,2437,1715,484,2437,34007,1904
34007602601,"Census Tract 6026.01, Camden County, New Jersey",2730,1618,2730,2061,1328,2719,34007,2217
34007602602,"Census Tract 6026.02, Camden County, New Jersey",2773,1046,2773,1862,563,2773,34007,1767
34007602901,"Census Tract 6029.01, Camden County, New Jersey",4857,3129,4857,3767,2820,4847,34007,4020
34007602902,"Census Tract 6029.02, Camden County, New Jersey",3183,2132,3183,2381,1810,3183,34007,2357
34007603001,"Census Tract 6030.01, Camden County, New Jersey",3900,2648,3900,3357,2333,3900,34007,3047
34007603002,"Census Tract 6030.02, Camden County, New Jersey",4519,1585,4519,2506,929,4508,34007,3028
34007603100,"Census Tract 6031, Camden County, New Jersey",3771,2575,3771,2946,2368,3771,34007,3031
34007603200,"Census Tract 6032, Camden County, New Jersey",6667,5232,6667,5932,4548,6482,34007,5481
34007603301,"Census Tract 6033.01, Camden County, New Jersey",5088,3105,5088,4550,2994,5088,34007,3924
34007603302,"Census Tract 6033.02, Camden County, New Jersey",6583,4679,6583,5850,4534,6570,34007,5578
34007603303,"Census Tract 6033.03, Camden County, New Jersey",2780,2098,2780,2550,1986,2634,34007,1568
34007603400,"Census Tract 6034, Camden County, New Jersey",7322,4861,7322,6195,4399,7211,34007,6058
34021000100,"Census Tract 1, Mercer County, New Jersey",3225,2031,3225,1403,589,3225,34021,1557
34021000200,"Census Tract 2, Mercer County, New Jersey",3796,2075,3796,1706,618,3723,34021,1420
34021000300,"Census Tract 3, Mercer County, New Jersey",4399,1991,4399,2478,1101,4391,34021,1849
34021000400,"Census Tract 4, Mercer County, New Jersey",4849,3096,4849,1445,588,4835,34021,1845
34021000500,"Census Tract 5, Mercer County, New Jersey",4291,3043,4291,1409,671,4291,34021,2005
34021000600,"Census Tract 6, Mercer County, New Jersey",4846,2986,4846,2120,841,4824,34021,2427
34021000700,"Census Tract 7, Mercer County, New Jersey",2755,1628,2755,854,431,2741,34021,1519
34021000800,"Census Tract 8, Mercer County, New Jersey",2237,1350,2237,470,131,2217,34021,720
34021000900,"Census Tract 9, Mercer County, New Jersey",3317,1318,3317,1847,442,3268,34021,1208
34021001000,"Census Tract 10, Mercer County, New Jersey",2653,796,2653,1826,306,2448,34021,558
34021001101,"Census Tract 11.01, Mercer County, New Jersey",2285,276,2285,2035,82,2285,34021,1097
34021001102,"Census Tract 11.02, Mercer County, New Jersey",3644,146,3644,3503,99,3504,34021,913
34021001200,"Census Tract 12, Mercer County, New Jersey",4212,853,4212,3905,711,4176,34021,2406
34021001300,"Census Tract 13, Mercer County, New Jersey",4584,1367,4584,4260,1204,3164,34021,2237
34021001401,"Census Tract 14.01, Mercer County, New Jersey",4058,160,4058,3954,84,4058,34021,1378
34021001402,"Census Tract 14.02, Mercer County, New Jersey",2131,78,2131,1904,1,2131,34021,935
34021001500,"Census Tract 15, Mercer County, New Jersey",3011,641,3011,2551,220,2952,34021,998
34021001600,"Census Tract 16, Mercer County, New Jersey",1206,297,1206,893,70,1195,34021,536
34007603501,"Census Tract 6035.01, Camden County, New Jersey",6257,4162,6257,6109,4099,6236,34007,5463
34007603503,"Census Tract 6035.03, Camden County, New Jersey",4462,3794,4462,4443,3775,4451,34007,4179
34007603504,"Census Tract 6035.04, Camden County, New Jersey",2670,2104,2670,2486,1967,2670,34007,2515
34007603505,"Census Tract 6035.05, Camden County, New Jersey",3449,2668,3449,3334,2597,3449,34007,3108
34007603506,"Census Tract 6035.06, Camden County, New Jersey",6214,4556,6214,5901,4373,6196,34007,5853
34007603507,"Census Tract 6035.07, Camden County, New Jersey",6926,4984,6926,6600,4857,6702,34007,6201
34007603601,"Census Tract 6036.01, Camden County, New Jersey",3671,3102,3671,3472,2930,3447,34007,2909
34007603602,"Census Tract 6036.02, Camden County, New Jersey",2507,2273,2507,2277,2161,2507,34007,2236
34007603603,"Census Tract 6036.03, Camden County, New Jersey",2293,2085,2293,2234,2054,2293,34007,2114
34007603700,"Census Tract 6037, Camden County, New Jersey",4087,3029,4087,3821,2919,4042,34007,2978
34007603800,"Census Tract 6038, Camden County, New Jersey",5305,4957,5305,5181,4865,5256,34007,4634
34007603901,"Census Tract 6039.01, Camden County, New Jersey",5091,4866,5091,4946,4800,5091,34007,4360
34007603902,"Census Tract 6039.02, Camden County, New Jersey",2883,2570,2883,2778,2478,2883,34007,2538
34007604100,"Census Tract 6041, Camden County, New Jersey",2955,888,2955,1481,388,2952,34007,1314
34007604200,"Census Tract 6042, Camden County, New Jersey",3348,2687,3348,2985,2563,3277,34007,2721
34007604300,"Census Tract 6043, Camden County, New Jersey",3778,3591,3778,3616,3483,3778,34007,3193
34007604400,"Census Tract 6044, Camden County, New Jersey",3493,3055,3493,3206,2896,3493,34007,2880
34007604600,"Census Tract 6046, Camden County, New Jersey",2007,1811,2007,1922,1769,1986,34007,1486
34007604700,"Census Tract 6047, Camden County, New Jersey",1993,1915,1993,1963,1891,1993,34007,1782
34007605100,"Census Tract 6051, Camden County, New Jersey",2181,2135,2181,2143,2102,2177,34007,1749
34007605200,"Census Tract 6052, Camden County, New Jersey",2761,2408,2761,2582,2364,2761,34007,1932
34007605300,"Census Tract 6053, Camden County, New Jersey",1954,1610,1954,1816,1603,1935,34007,1377
34007605400,"Census Tract 6054, Camden County, New Jersey",2512,2438,2512,2438,2365,2512,34007,1625
34007605602,"Census Tract 6056.02, Camden County, New Jersey",2840,2743,2840,2720,2623,2840,34007,2421
34007605700,"Census Tract 6057, Camden County, New Jersey",3539,3269,3539,3519,3249,3513,34007,3090
34007605800,"Census Tract 6058, Camden County, New Jersey",2814,2561,2814,2738,2540,2808,34007,2364
34007605900,"Census Tract 6059, Camden County, New Jersey",2680,2510,2680,2579,2474,2668,34007,2513
34007606000,"Census Tract 6060, Camden County, New Jersey",2012,1956,2012,1940,1893,2007,34007,1714
34007606100,"Census Tract 6061, Camden County, New Jersey",2171,2030,2171,2077,1966,2171,34007,2088
34007606200,"Census Tract 6062, Camden County, New Jersey",3890,3689,3890,3786,3593,3890,34007,3650
34007606300,"Census Tract 6063, Camden County, New Jersey",2336,2186,2336,2269,2119,2336,34007,2062
