GEOID,NAME,racUniverse,racWhite,hispUniverse,notHisp,whiteNotHisp,povUniverse,stcty,above200
42045402700,"Census Tract 4027, Delaware County, Pennsylvania",2513,420,2513,2491,420,2489,42045,1820
42045402800,"Census Tract 4028, Delaware County, Pennsylvania",5649,2186,5649,5521,2121,5646,42045,3205
42045402900,"Census Tract 4029, Delaware County, Pennsylvania",3541,68,3541,3541,68,3500,42045,1518
42045403001,"Census Tract 4030.01, Delaware County, Pennsylvania",3067,3040,3067,3067,3040,3067,42045,2544
42045403002,"Census Tract 4030.02, Delaware County, Pennsylvania",2695,2515,2695,2606,2426,2695,42045,2107
42045403101,"Census Tract 4031.01, Delaware County, Pennsylvania",3494,2302,3494,3334,2281,3494,42045,2426
42045403103,"Census Tract 4031.03, Delaware County, Pennsylvania",2938,1824,2938,2880,1816,2924,42045,1999
42045403104,"Census Tract 4031.04, Delaware County, Pennsylvania",2325,1020,2325,2207,993,2307,42045,945
42045403200,"Census Tract 4032, Delaware County, Pennsylvania",4174,3496,4174,4137,3474,4174,42045,3595
42045403300,"Census Tract 4033, Delaware County, Pennsylvania",6656,5759,6656,6643,5746,6656,42045,4338
42045403401,"Census Tract 4034.01, Delaware County, Pennsylvania",3013,1850,3013,2973,1840,3013,42045,2222
42045403402,"Census Tract 4034.02, Delaware County, Pennsylvania",3637,2745,3637,3529,2659,3637,42045,2875
42045403501,"Census Tract 4035.01, Delaware County, Pennsylvania",4371,3867,4371,3949,3542,4349,42045,3008
42045403502,"Census Tract 4035.02, Delaware County, Pennsylvania",2816,2340,2816,2800,2330,2816,42045,2097
42045403601,"Census Tract 4036.01, Delaware County, Pennsylvania",4007,3743,4007,3898,3634,4007,42045,3524
42045403602,"Census Tract 4036.02, Delaware County, Pennsylvania",1884,1884,1884,1884,1884,1884,42045,1441
42045403701,"Census Tract 4037.01, Delaware County, Pennsylvania",1726,1726,1726,1726,1726,1726,42045,1170
42045403702,"Census Tract 4037.02, Delaware County, Pennsylvania",2401,2290,2401,2202,2101,2401,42045,1587
42045403800,"Census Tract 4038, Delaware County, Pennsylvania",6462,5878,6462,6173,5814,6237,42045,4912
42045403901,"Census Tract 4039.01, Delaware County, Pennsylvania",3357,3177,3357,3316,3136,3188,42045,2583
42045403902,"Census Tract 4039.02, Delaware County, Pennsylvania",3662,3585,3662,3662,3585,3662,42045,3239
42045404003,"Census Tract 4040.03, Delaware County, Pennsylvania",2083,1602,2083,1930,1475,2083,42045,1627
42045404004,"Census Tract 4040.04, Delaware County, Pennsylvania",6888,6556,6888,6646,6447,6834,42045,5824
42045404101,"Census Tract 4041.01, Delaware County, Pennsylvania",6256,5552,6256,6244,5540,6256,42045,4998
42045404102,"Census Tract 4041.02, Delaware County, Pennsylvania",4719,3910,4719,4672,3880,4719,42045,3380
42045404103,"Census Tract 4041.03, Delaware County, Pennsylvania",3320,3205,3320,3320,3205,3320,42045,2561
42045404300,"Census Tract 4043, Delaware County, Pennsylvania",2470,2234,2470,2426,2206,2470,42045,1350
42045404400,"Census Tract 4044, Delaware County, Pennsylvania",1237,356,1237,1221,340,1237,42045,819
42045404500,"Census Tract 4045, Delaware County, Pennsylvania",5211,1078,5211,4662,827,5115,42045,2687
42045404600,"Census Tract 4046, Delaware County, Pennsylvania",1872,347,1872,1768,347,1872,42045,947
42045404700,"Census Tract 4047, Delaware County, Pennsylvania",2993,1279,2993,2896,1209,2127,42045,495
42045404800,"Census Tract 4048, Delaware County, Pennsylvania",2613,303,2613,2088,81,2565,42045,886
42045404900,"Census Tract 4049, Delaware County, Pennsylvania",1367,222,1367,1145,0,1299,42045,297
42045405000,"Census Tract 4050, Delaware County, Pennsylvania",2077,228,2077,2029,212,2063,42045,629
42045405100,"Census Tract 4051, Delaware County, Pennsylvania",2133,55,2133,2099,55,2107,42045,1026
42045405200,"Census Tract 4052, Delaware County, Pennsylvania",3410,9,3410,3277,0,3410,42045,1303
42045405300,"Census Tract 4053, Delaware County, Pennsylvania",2932,330,2932,2902,330,2932,42045,1449
42045405400,"Census Tract 4054, Delaware County, Pennsylvania",2997,250,2997,2632,195,2973,42045,899
42045406100,"Census Tract 4061, Delaware County, Pennsylvania",2314,1994,2314,2227,1968,2314,42045,1665
42045406201,"Census Tract 4062.01, Delaware County, Pennsylvania",2785,2618,2785,2473,2314,2777,42045,2206
42045406202,"Census Tract 4062.02, Delaware County, Pennsylvania",5196,4799,5196,5135,4738,5196,42045,4413
42045406300,"Census Tract 4063, Delaware County, Pennsylvania",3176,1963,3176,3083,1956,3165,42045,1936
42045406401,"Census Tract 4064.01, Delaware County, Pennsylvania",2794,401,2794,2632,349,2794,42045,1982
42045406402,"Census Tract 4064.02, Delaware County, Pennsylvania",1278,461,1278,1184,367,1278,42045,787
42045406500,"Census Tract 4065, Delaware County, Pennsylvania",1707,1424,1707,1635,1368,1702,42045,1070
42045406600,"Census Tract 4066, Delaware County, Pennsylvania",2303,1851,2303,2227,1803,2284,42045,1437
42045406700,"Census Tract 4067, Delaware County, Pennsylvania",3486,3143,3486,3486,3143,3470,42045,2679
42045406801,"Census Tract 4068.01, Delaware County, Pennsylvania",4256,3405,4256,4099,3283,4233,42045,3272
42045406802,"Census Tract 4068.02, Delaware County, Pennsylvania",4416,3793,4416,4384,3781,4408,42045,3134
42045406803,"Census Tract 4068.03, Delaware County, Pennsylvania",8032,6914,8032,7816,6769,8022,42045,6872
42045406902,"Census Tract 4069.02, Delaware County, Pennsylvania",6175,6131,6175,5998,5954,6175,42045,5301
42045406903,"Census Tract 4069.03, Delaware County, Pennsylvania",5200,5076,5200,5105,4981,5190,42045,4405
42045406904,"Census Tract 4069.04, Delaware County, Pennsylvania",5090,4727,5090,5071,4717,4616,42045,4060
42045407000,"Census Tract 4070, Delaware County, Pennsylvania",2520,2338,2520,2491,2309,2449,42045,2191
42045407101,"Census Tract 4071.01, Delaware County, Pennsylvania",3632,3223,3632,3528,3170,3632,42045,3342
42045407102,"Census Tract 4071.02, Delaware County, Pennsylvania",3257,3204,3257,3199,3146,3257,42045,3043
42045407201,"Census Tract 4072.01, Delaware County, Pennsylvania",5256,4877,5256,5193,4844,4196,42045,3902
42045407202,"Census Tract 4072.02, Delaware County, Pennsylvania",3675,3316,3675,3626,3267,3270,42045,2664
42045407401,"Census Tract 4074.01, Delaware County, Pennsylvania",4171,3482,4171,4135,3459,4069,42045,3770
42045407404,"Census Tract 4074.04, Delaware County, Pennsylvania",2716,2569,2716,2677,2530,2716,42045,2575
42045407501,"Census Tract 4075.01, Delaware County, Pennsylvania",2410,2167,2410,2349,2106,2410,42045,2059
42045407502,"Census Tract 4075.02, Delaware County, Pennsylvania",2938,2115,2938,2912,2102,2687,42045,1809
42045407600,"Census Tract 4076, Delaware County, Pennsylvania",6410,5143,6410,6102,4995,4956,42045,4606
42045407700,"Census Tract 4077, Delaware County, Pennsylvania",2663,1909,2663,2663,1909,2655,42045,1929
42045407801,"Census Tract 4078.01, Delaware County, Pennsylvania",4301,4159,4301,4301,4159,4279,42045,3663
42045407802,"Census Tract 4078.02, Delaware County, Pennsylvania",6342,6060,6342,6303,6021,6342,42045,5893
42045407803,"Census Tract 4078.03, Delaware County, Pennsylvania",5271,5108,5271,5249,5086,5271,42045,4786
42045407804,"Census Tract 4078.04, Delaware County, Pennsylvania",4513,4384,4513,4480,4351,4503,42045,4257
42045407805,"Census Tract 4078.05, Delaware County, Pennsylvania",1640,1521,1640,1622,1521,1640,42045,1234
42045407806,"Census Tract 4078.06, Delaware County, Pennsylvania",1762,1460,1762,1750,1460,1762,42045,1542
42045407901,"Census Tract 4079.01, Delaware County, Pennsylvania",4239,4009,4239,4187,3964,4239,42045,4039
42045407902,"Census Tract 4079.02, Delaware County, Pennsylvania",2668,2320,2668,2661,2313,2651,42045,2421
42045407903,"Census Tract 4079.03, Delaware County, Pennsylvania",3283,2954,3283,3256,2937,3283,42045,2802
42045408001,"Census Tract 4080.01, Delaware County, Pennsylvania",6015,5545,6015,5960,5490,6001,42045,4901
42045408002,"Census Tract 4080.02, Delaware County, Pennsylvania",4244,3645,4244,4232,3633,4244,42045,3647
42045408101,"Census Tract 4081.01, Delaware County, Pennsylvania",5085,4630,5085,5011,4556,4490,42045,3856
42045408102,"Census Tract 4081.02, Delaware County, Pennsylvania",3591,3052,3591,3555,3016,3591,42045,3308
42045408103,"Census Tract 4081.03, Delaware County, Pennsylvania",4486,3684,4486,4425,3623,4437,42045,3447
42045408300,"Census Tract 4083, Delaware County, Pennsylvania",4460,3904,4460,4284,3796,3586,42045,3210
42045408400,"Census Tract 4084, Delaware County, Pennsylvania",1976,1821,1976,1955,1800,1884,42045,1700
42045408500,"Census Tract 4085, Delaware County, Pennsylvania",4045,3382,4045,3997,3346,4045,42045,3596
42045408600,"Census Tract 4086, Delaware County, Pennsylvania",3495,3366,3495,3442,3313,3495,42045,3067
42045408700,"Census Tract 4087, Delaware County, Pennsylvania",5022,4865,5022,4815,4674,5022,42045,4722
42045408800,"Census Tract 4088, Delaware County, Pennsylvania",4803,4297,4803,4684,4178,4803,42045,3806
42045408900,"Census Tract 4089, Delaware County, Pennsylvania",2863,2509,2863,2827,2488,2855,42045,2646
42045409000,"Census Tract 4090, Delaware County, Pennsylvania",3573,3469,3573,3567,3469,3573,42045,3187
42045409100,"Census Tract 4091, Delaware County, Pennsylvania",4139,3915,4139,4046,3850,4139,42045,3843
42045409200,"Census Tract 4092, Delaware County, Pennsylvania",4290,3990,4290,4128,3889,4290,42045,3565
42045409300,"Census Tract 4093, Delaware County, Pennsylvania",2362,2317,2362,2324,2279,2362,42045,2040
42045409400,"Census Tract 4094, Delaware County, Pennsylvania",3035,2782,3035,3035,2782,2941,42045,2751
42045409500,"Census Tract 4095, Delaware County, Pennsylvania",4483,4323,4483,4437,4286,4483,42045,4271
42045409601,"Census Tract 4096.01, Delaware County, Pennsylvania",4847,3813,4847,4711,3677,4771,42045,4106
42045409602,"Census Tract 4096.02, Delaware County, Pennsylvania",4776,3798,4776,4627,3649,3210,42045,2328
42045409701,"Census Tract 4097.01, Delaware County, Pennsylvania",6107,5392,6107,5932,5303,5802,42045,5297
42045409702,"Census Tract 4097.02, Delaware County, Pennsylvania",2057,1799,2057,1904,1723,394,42045,362
42045409802,"Census Tract 4098.02, Delaware County, Pennsylvania",6106,5648,6106,5941,5497,3775,42045,3386
42045409803,"Census Tract 4098.03, Delaware County, Pennsylvania",7487,6873,7487,7351,6774,7325,42045,6277
42045409902,"Census Tract 4099.02, Delaware County, Pennsylvania",4860,4733,4860,4817,4690,4831,42045,4531
42045409903,"Census Tract 4099.03, Delaware County, Pennsylvania",3915,3721,3915,3915,3721,3915,42045,3431
42045409904,"Census Tract 4099.04, Delaware County, Pennsylvania",3331,3236,3331,3238,3180,3331,42045,3036
42045410000,"Census Tract 4100, Delaware County, Pennsylvania",3964,3804,3964,3921,3769,3905,42045,3723
42045410100,"Census Tract 4101, Delaware County, Pennsylvania",7615,5895,7615,7332,5668,6184,42045,5693
42045410200,"Census Tract 4102, Delaware County, Pennsylvania",3551,3335,3551,3542,3326,3551,42045,3349
42045410301,"Census Tract 4103.01, Delaware County, Pennsylvania",8472,6980,8472,8326,6865,6530,42045,6094
42045410302,"Census Tract 4103.02, Delaware County, Pennsylvania",7655,6693,7655,7426,6586,7618,42045,6546
42045410400,"Census Tract 4104, Delaware County, Pennsylvania",8360,7551,8360,7939,7303,8306,42045,7842
42045410500,"Census Tract 4105, Delaware County, Pennsylvania",4376,1025,4376,4293,958,4376,42045,2115
42045410601,"Census Tract 4106.01, Delaware County, Pennsylvania",3440,3351,3440,3346,3276,3440,42045,3080
42045410602,"Census Tract 4106.02, Delaware County, Pennsylvania",4989,4496,4989,4958,4475,4978,42045,4277
42045410700,"Census Tract 4107, Delaware County, Pennsylvania",5622,580,5622,5294,432,4340,42045,1324
42045410800,"Census Tract 4108, Delaware County, Pennsylvania",7704,6353,7704,7593,6282,7366,42045,6422
42045980000,"Census Tract 9800, Delaware County, Pennsylvania",0,0,0,0,0,0,42045,0
42101007102,"Census Tract 71.02, Philadelphia County, Pennsylvania",5074,39,5074,5074,39,5060,42101,1991
42101007200,"Census Tract 72, Philadelphia County, Pennsylvania",5424,51,5424,5407,47,5256,42101,2279
42101007300,"Census Tract 73, Philadelphia County, Pennsylvania",3060,337,3060,2975,252,3060,42101,863
42101007400,"Census Tract 74, Philadelphia County, Pennsylvania",4490,447,4490,4370,379,4490,42101,1674
42101007700,"Census Tract 77, Philadelphia County, Pennsylvania",2627,1160,2627,2542,1105,1636,42101,803
42101007800,"Census Tract 78, Philadelphia County, Pennsylvania",3963,2385,3963,3854,2305,3878,42101,2379
42101007900,"Census Tract 79, Philadelphia County, Pennsylvania",4485,2027,4485,4375,1963,4485,42101,3320
42101008000,"Census Tract 80, Philadelphia County, Pennsylvania",3600,548,3600,3469,490,3600,42101,1976
42101008101,"Census Tract 81.01, Philadelphia County, Pennsylvania",2308,44,2308,2308,44,2308,42101,964
42101008102,"Census Tract 81.02, Philadelphia County, Pennsylvania",5083,27,5083,4972,27,5069,42101,2848
42101008200,"Census Tract 82, Philadelphia County, Pennsylvania",8582,61,8582,8518,61,8531,42101,4661
42101008301,"Census Tract 83.01, Philadelphia County, Pennsylvania",4089,127,4089,4081,127,3672,42101,1717
42101008302,"Census Tract 83.02, Philadelphia County, Pennsylvania",4176,29,4176,4176,29,4105,42101,1945
42101008400,"Census Tract 84, Philadelphia County, Pennsylvania",4754,29,4754,4736,29,4750,42101,2161
42101008500,"Census Tract 85, Philadelphia County, Pennsylvania",6127,294,6127,6027,194,6117,42101,2778
42101008601,"Census Tract 86.01, Philadelphia County, Pennsylvania",2857,1159,2857,2672,1080,2857,42101,1847
42101008602,"Census Tract 86.02, Philadelphia County, Pennsylvania",2787,526,2787,2470,510,2787,42101,1316
42101008701,"Census Tract 87.01, Philadelphia County, Pennsylvania",4561,2338,4561,4390,2240,4561,42101,2333
42101008702,"Census Tract 87.02, Philadelphia County, Pennsylvania",3429,2156,3429,3280,2100,3429,42101,1442
42101008801,"Census Tract 88.01, Philadelphia County, Pennsylvania",1211,927,1211,1131,881,654,42101,49
42101008802,"Census Tract 88.02, Philadelphia County, Pennsylvania",5861,3568,5861,5497,3295,3214,42101,393
42101009000,"Census Tract 90, Philadelphia County, Pennsylvania",4176,3100,4176,4011,3027,2485,42101,800
42101009100,"Census Tract 91, Philadelphia County, Pennsylvania",2246,992,2246,2119,946,2246,42101,799
42101009200,"Census Tract 92, Philadelphia County, Pennsylvania",2701,60,2701,2661,60,2701,42101,852
42101009300,"Census Tract 93, Philadelphia County, Pennsylvania",4242,63,4242,4242,63,4242,42101,1668
42101009400,"Census Tract 94, Philadelphia County, Pennsylvania",3749,0,3749,3711,0,3739,42101,877
42101009500,"Census Tract 95, Philadelphia County, Pennsylvania",3510,13,3510,3428,13,3496,42101,1097
42101009600,"Census Tract 96, Philadelphia County, Pennsylvania",4367,44,4367,4134,29,4316,42101,1618
42101009801,"Census Tract 98.01, Philadelphia County, Pennsylvania",2139,244,2139,2109,214,2120,42101,1454
42101009802,"Census Tract 98.02, Philadelphia County, Pennsylvania",5562,607,5562,5542,587,5562,42101,3836
42101010000,"Census Tract 100, Philadelphia County, Pennsylvania",5348,560,5348,5288,560,5104,42101,2927
42101010100,"Census Tract 101, Philadelphia County, Pennsylvania",5571,14,5571,5364,14,5425,42101,2489
42101010200,"Census Tract 102, Philadelphia County, Pennsylvania",2710,10,2710,2678,10,2710,42101,775
42101010300,"Census Tract 103, Philadelphia County, Pennsylvania",2428,26,2428,2428,26,2428,42101,873
42101010400,"Census Tract 104, Philadelphia County, Pennsylvania",2917,14,2917,2891,0,2917,42101,1127
42101010500,"Census Tract 105, Philadelphia County, Pennsylvania",3349,63,3349,3196,63,3150,42101,1226
42101010600,"Census Tract 106, Philadelphia County, Pennsylvania",1196,9,1196,1164,9,1196,42101,637
42101010700,"Census Tract 107, Philadelphia County, Pennsylvania",3783,127,3783,3585,87,3783,42101,968
42101010800,"Census Tract 108, Philadelphia County, Pennsylvania",3533,95,3533,3506,95,3504,42101,900
42101010900,"Census Tract 109, Philadelphia County, Pennsylvania",2482,362,2482,2467,362,2440,42101,775
42101011000,"Census Tract 110, Philadelphia County, Pennsylvania",3349,66,3349,3349,66,3271,42101,1616
42101011100,"Census Tract 111, Philadelphia County, Pennsylvania",3631,20,3631,3577,20,3595,42101,1318
42101011200,"Census Tract 112, Philadelphia County, Pennsylvania",6203,64,6203,5423,64,6203,42101,2107
42101011300,"Census Tract 113, Philadelphia County, Pennsylvania",3093,25,3093,3075,7,3074,42101,1565
42101011400,"Census Tract 114, Philadelphia County, Pennsylvania",7214,61,7214,6886,61,7163,42101,3291
42101011500,"Census Tract 115, Philadelphia County, Pennsylvania",4560,385,4560,4417,316,4545,42101,3012
42101011700,"Census Tract 117, Philadelphia County, Pennsylvania",2788,1860,2788,2681,1774,1296,42101,880
42101011800,"Census Tract 118, Philadelphia County, Pennsylvania",6720,89,6720,6702,89,6628,42101,4291
42101011900,"Census Tract 119, Philadelphia County, Pennsylvania",6413,157,6413,5863,134,6399,42101,3659
42101012000,"Census Tract 120, Philadelphia County, Pennsylvania",1737,498,1737,1706,498,1719,42101,900
42101012100,"Census Tract 121, Philadelphia County, Pennsylvania",2984,673,2984,2851,673,2621,42101,1600
42101012201,"Census Tract 122.01, Philadelphia County, Pennsylvania",3069,1208,3069,2807,961,3069,42101,1379
42101012203,"Census Tract 122.03, Philadelphia County, Pennsylvania",1230,650,1230,1207,627,1230,42101,431
42101012204,"Census Tract 122.04, Philadelphia County, Pennsylvania",4113,887,4113,4077,851,3732,42101,2232
42101012500,"Census Tract 125, Philadelphia County, Pennsylvania",3711,2344,3711,3495,2205,3711,42101,2655
42101013100,"Census Tract 131, Philadelphia County, Pennsylvania",1557,210,1557,1457,155,1557,42101,612
42101013200,"Census Tract 132, Philadelphia County, Pennsylvania",2618,230,2618,2519,164,2275,42101,586
42101013300,"Census Tract 133, Philadelphia County, Pennsylvania",2533,1222,2533,2051,913,2533,42101,1230
42101013401,"Census Tract 134.01, Philadelphia County, Pennsylvania",2220,2097,2220,2203,2080,2220,42101,1937
42101013402,"Census Tract 134.02, Philadelphia County, Pennsylvania",2849,2067,2849,2721,2005,2802,42101,2204
42101013500,"Census Tract 135, Philadelphia County, Pennsylvania",3194,1657,3194,2971,1511,3181,42101,1848
42101013601,"Census Tract 136.01, Philadelphia County, Pennsylvania",2332,1905,2332,2287,1875,2332,42101,2198
42101013602,"Census Tract 136.02, Philadelphia County, Pennsylvania",3503,3353,3503,3223,3117,3503,42101,2856
42101013700,"Census Tract 137, Philadelphia County, Pennsylvania",4833,378,4833,4817,362,4833,42101,1273
42101013800,"Census Tract 138, Philadelphia County, Pennsylvania",1831,46,1831,1818,33,1831,42101,820
42101013900,"Census Tract 139, Philadelphia County, Pennsylvania",3474,319,3474,3402,303,3048,42101,560
42101014000,"Census Tract 140, Philadelphia County, Pennsylvania",2842,325,2842,2689,311,2842,42101,1209
42101014100,"Census Tract 141, Philadelphia County, Pennsylvania",2279,391,2279,1953,268,2197,42101,606
42101014200,"Census Tract 142, Philadelphia County, Pennsylvania",2972,2272,2972,2680,2129,2944,42101,1963
42101014300,"Census Tract 143, Philadelphia County, Pennsylvania",1258,1129,1258,1160,1079,1258,42101,965
42101014400,"Census Tract 144, Philadelphia County, Pennsylvania",2587,1559,2587,1710,1152,2587,42101,968
42101014500,"Census Tract 145, Philadelphia County, Pennsylvania",1739,206,1739,1410,206,1739,42101,508
42101014600,"Census Tract 146, Philadelphia County, Pennsylvania",2748,517,2748,2719,517,2150,42101,874
42101014700,"Census Tract 147, Philadelphia County, Pennsylvania",3269,984,3269,3237,968,3269,42101,630
42101014800,"Census Tract 148, Philadelphia County, Pennsylvania",500,64,500,472,64,500,42101,190
42101014900,"Census Tract 149, Philadelphia County, Pennsylvania",3324,119,3324,3290,93,3324,42101,1183
42101015101,"Census Tract 151.01, Philadelphia County, Pennsylvania",2705,43,2705,2669,43,2705,42101,1039
42101015102,"Census Tract 151.02, Philadelphia County, Pennsylvania",4606,27,4606,4428,27,4567,42101,766
42101015200,"Census Tract 152, Philadelphia County, Pennsylvania",6572,358,6572,6450,265,6549,42101,958
42101015300,"Census Tract 153, Philadelphia County, Pennsylvania",3703,1351,3703,3683,1351,3240,42101,669
42101015600,"Census Tract 156, Philadelphia County, Pennsylvania",1657,580,1657,480,238,1657,42101,450
42101015700,"Census Tract 157, Philadelphia County, Pennsylvania",3118,1663,3118,1557,1210,3118,42101,1011
42101015800,"Census Tract 158, Philadelphia County, Pennsylvania",5274,4981,5274,5118,4845,5274,42101,3745
42101016000,"Census Tract 160, Philadelphia County, Pennsylvania",6913,6536,6913,6553,6231,6895,42101,4066
42101016100,"Census Tract 161, Philadelphia County, Pennsylvania",4911,2279,4911,3426,1789,4858,42101,1519
42101016200,"Census Tract 162, Philadelphia County, Pennsylvania",1880,611,1880,580,96,1880,42101,533
42101016300,"Census Tract 163, Philadelphia County, Pennsylvania",3131,829,3131,795,40,3086,42101,642
42101016400,"Census Tract 164, Philadelphia County, Pennsylvania",4226,881,4226,2332,87,4226,42101,761
42101016500,"Census Tract 165, Philadelphia County, Pennsylvania",2437,111,2437,2105,88,2437,42101,641
42101016600,"Census Tract 166, Philadelphia County, Pennsylvania",927,39,927,927,39,927,42101,165
42101016701,"Census Tract 167.01, Philadelphia County, Pennsylvania",2582,72,2582,2582,72,2582,42101,1235
42101016702,"Census Tract 167.02, Philadelphia County, Pennsylvania",2893,135,2893,2865,107,2855,42101,857
42101016800,"Census Tract 168, Philadelphia County, Pennsylvania",4397,193,4397,4360,185,4397,42101,1661
42101016901,"Census Tract 169.01, Philadelphia County, Pennsylvania",3421,47,3421,3410,47,3406,42101,1153
42101016902,"Census Tract 169.02, Philadelphia County, Pennsylvania",5337,137,5337,5205,33,5337,42101,2301
42101017000,"Census Tract 170, Philadelphia County, Pennsylvania",2842,562,2842,2708,481,2789,42101,1143
42101017100,"Census Tract 171, Philadelphia County, Pennsylvania",4820,193,4820,4763,166,4813,42101,1520
42101017201,"Census Tract 172.01, Philadelphia County, Pennsylvania",3168,11,3168,3168,11,3149,42101,1381
42101017202,"Census Tract 172.02, Philadelphia County, Pennsylvania",3741,0,3741,3741,0,3741,42101,1212
42101017300,"Census Tract 173, Philadelphia County, Pennsylvania",3087,49,3087,2916,13,3081,42101,1290
42101017400,"Census Tract 174, Philadelphia County, Pennsylvania",1901,11,1901,1825,11,1901,42101,544
42101017500,"Census Tract 175, Philadelphia County, Pennsylvania",6950,1807,6950,2319,48,6894,42101,693
42101017601,"Census Tract 176.01, Philadelphia County, Pennsylvania",5321,1530,5321,641,195,5307,42101,910
42101017602,"Census Tract 176.02, Philadelphia County, Pennsylvania",4513,1253,4513,1599,433,4483,42101,680
42101017701,"Census Tract 177.01, Philadelphia County, Pennsylvania",3526,864,3526,1771,427,3526,42101,802
42101017702,"Census Tract 177.02, Philadelphia County, Pennsylvania",5633,1203,5633,1353,383,5633,42101,1277
42101017800,"Census Tract 178, Philadelphia County, Pennsylvania",6692,1730,6692,2968,1030,6577,42101,1345
42101017900,"Census Tract 179, Philadelphia County, Pennsylvania",5417,2691,5417,4151,2312,5346,42101,1763
42101018001,"Census Tract 180.01, Philadelphia County, Pennsylvania",2372,2372,2372,2372,2372,2372,42101,1363
42101018002,"Census Tract 180.02, Philadelphia County, Pennsylvania",5461,4897,5461,5009,4785,5418,42101,2796
42101018300,"Census Tract 183, Philadelphia County, Pennsylvania",4321,3990,4321,4265,3943,4321,42101,2567
42101018400,"Census Tract 184, Philadelphia County, Pennsylvania",2060,1976,2060,2022,1966,2055,42101,1492
42101018800,"Census Tract 188, Philadelphia County, Pennsylvania",8238,3554,8238,5353,2487,8210,42101,2774
42101019000,"Census Tract 190, Philadelphia County, Pennsylvania",9022,2754,9022,4508,1587,9022,42101,2739
42101019100,"Census Tract 191, Philadelphia County, Pennsylvania",7444,2600,7444,3630,1502,7444,42101,3040
42101019200,"Census Tract 192, Philadelphia County, Pennsylvania",8535,2507,8535,2930,999,8474,42101,1964
42101019501,"Census Tract 195.01, Philadelphia County, Pennsylvania",4433,1004,4433,460,179,4433,42101,1668
42101019502,"Census Tract 195.02, Philadelphia County, Pennsylvania",3614,1337,3614,741,235,3594,42101,1042
42101019700,"Census Tract 197, Philadelphia County, Pennsylvania",7450,1101,7450,2654,250,7450,42101,2664
42101019800,"Census Tract 198, Philadelphia County, Pennsylvania",5534,691,5534,2077,81,5534,42101,1287
42101019900,"Census Tract 199, Philadelphia County, Pennsylvania",4668,1170,4668,1794,274,4668,42101,569
42101020000,"Census Tract 200, Philadelphia County, Pennsylvania",1101,121,1101,1071,109,1091,42101,510
42101020101,"Census Tract 201.01, Philadelphia County, Pennsylvania",3798,15,3798,3783,0,3798,42101,1222
42101020102,"Census Tract 201.02, Philadelphia County, Pennsylvania",2982,235,2982,2947,200,2982,42101,1719
42101020200,"Census Tract 202, Philadelphia County, Pennsylvania",5135,9,5135,5097,9,5135,42101,1888
42101020300,"Census Tract 203, Philadelphia County, Pennsylvania",3039,70,3039,2900,47,3039,42101,1033
42101020400,"Census Tract 204, Philadelphia County, Pennsylvania",3062,39,3062,2914,15,3035,42101,1581
42101020500,"Census Tract 205, Philadelphia County, Pennsylvania",2906,44,2906,2860,28,2906,42101,1154
42101020600,"Census Tract 206, Philadelphia County, Pennsylvania",2280,1343,2280,2269,1332,1547,42101,1074
42101020700,"Census Tract 207, Philadelphia County, Pennsylvania",6087,5091,6087,6054,5058,5141,42101,4188
42101020800,"Census Tract 208, Philadelphia County, Pennsylvania",1894,931,1894,1826,863,1857,42101,1167
42101020900,"Census Tract 209, Philadelphia County, Pennsylvania",2933,2512,2933,2893,2472,2839,42101,1974
42101021000,"Census Tract 210, Philadelphia County, Pennsylvania",4334,3893,4334,4172,3774,4319,42101,2881
42101021100,"Census Tract 211, Philadelphia County, Pennsylvania",2378,2205,2378,2363,2190,2378,42101,1869
42101021200,"Census Tract 212, Philadelphia County, Pennsylvania",2114,1832,2114,2114,1832,2114,42101,1471
42101021300,"Census Tract 213, Philadelphia County, Pennsylvania",2813,2537,2813,2755,2516,2813,42101,1962
42101021400,"Census Tract 214, Philadelphia County, Pennsylvania",2916,2701,2916,2859,2665,2916,42101,2100
42101021500,"Census Tract 215, Philadelphia County, Pennsylvania",3234,2835,3234,3167,2809,3234,42101,2527
42101021600,"Census Tract 216, Philadelphia County, Pennsylvania",1227,1075,1227,1197,1060,1212,42101,916
42101021700,"Census Tract 217, Philadelphia County, Pennsylvania",5663,4814,5663,5604,4755,5663,42101,4941
42101021800,"Census Tract 218, Philadelphia County, Pennsylvania",3948,3215,3948,3783,3115,3948,42101,2934
42101021900,"Census Tract 219, Philadelphia County, Pennsylvania",1400,1300,1400,1400,1300,1400,42101,1165
42101022000,"Census Tract 220, Philadelphia County, Pennsylvania",1436,1122,1436,1334,1122,1319,42101,1136
42101023100,"Census Tract 231, Philadelphia County, Pennsylvania",1090,1009,1090,1056,975,1090,42101,1027
42101023500,"Census Tract 235, Philadelphia County, Pennsylvania",1022,650,1022,1003,631,1022,42101,955
42101023600,"Census Tract 236, Philadelphia County, Pennsylvania",3039,1587,3039,2910,1562,2616,42101,2258
42101023700,"Census Tract 237, Philadelphia County, Pennsylvania",4325,1563,4325,4221,1546,4325,42101,2961
42101023800,"Census Tract 238, Philadelphia County, Pennsylvania",4830,1498,4830,4642,1429,4477,42101,3341
42101023900,"Census Tract 239, Philadelphia County, Pennsylvania",1678,345,1678,1614,321,1678,42101,893
42101024000,"Census Tract 240, Philadelphia County, Pennsylvania",3556,1497,3556,3438,1497,3556,42101,2060
