SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
50,42,17,Pennsylvania,Bucks County,12,2,37743,19192,18551,16722,15947,1267,1221,41,61,670,846,13,7,479,469,17179,16397,1537,1496,104,126,849,1013,28,28,17976,17396,15667,14946,1187,1134,29,45,657,831,9,7,427,433,16077,15361,1425,1384,79,100,826,991,22,27,1216,1155,1055,1001,80,87,12,16,13,15,4,0,52,36,1102,1036,112,112,25,26,23,22,6,1
50,42,17,Pennsylvania,Bucks County,12,3,41462,21102,20360,18700,17851,1154,1140,34,26,762,915,6,7,446,421,19120,18255,1422,1387,101,80,917,1068,24,21,20096,19383,17790,16974,1099,1079,26,20,751,910,6,6,424,394,18190,17353,1350,1306,89,70,903,1057,23,19,1006,977,910,877,55,61,8,6,11,5,0,1,22,27,930,902,72,81,12,10,14,11,1,2
50,42,17,Pennsylvania,Bucks County,12,4,41990,21709,20281,19582,18121,1116,1150,31,35,665,639,11,9,304,327,19865,18427,1286,1331,92,94,778,762,21,18,20761,19437,18729,17379,1060,1098,23,19,659,629,6,6,284,306,18994,17665,1218,1268,74,70,768,747,15,15,948,844,853,742,56,52,8,16,6,10,5,3,20,21,871,762,68,63,18,24,10,15,6,3
50,42,17,Pennsylvania,Bucks County,12,5,36602,18744,17858,17076,16273,843,807,36,26,565,531,8,10,216,211,17279,16467,942,917,83,72,651,609,18,21,17772,17131,16183,15639,796,752,24,17,560,522,6,8,203,193,16373,15817,888,850,66,60,644,599,16,14,972,727,893,634,47,55,12,9,5,9,2,2,13,18,906,650,54,67,17,12,7,10,2,7
50,42,17,Pennsylvania,Bucks County,12,6,35081,17932,17149,16104,15226,846,868,33,41,746,802,8,11,195,201,16284,15410,926,965,81,95,831,878,19,16,16790,16282,15060,14451,789,822,24,25,732,799,7,4,178,181,15225,14616,858,904,68,75,814,872,16,8,1142,867,1044,775,57,46,9,16,14,3,1,7,17,20,1059,794,68,61,13,20,17,6,3,8
50,42,17,Pennsylvania,Bucks County,12,7,33119,16730,16389,14712,14295,862,905,29,27,953,998,11,6,163,158,14860,14433,925,972,81,72,1029,1066,22,16,15569,15478,13642,13469,809,844,21,21,948,994,6,6,143,144,13772,13594,858,901,67,62,1020,1061,17,15,1161,911,1070,826,53,61,8,6,5,4,5,0,20,14,1088,839,67,71,14,10,9,5,5,1
50,42,17,Pennsylvania,Bucks County,12,8,39540,19454,20086,17269,17806,928,947,40,31,1068,1151,17,2,132,149,17381,17934,974,1006,84,75,1131,1220,27,9,18301,19146,16197,16951,885,897,24,24,1057,1139,17,2,121,133,16300,17065,925,948,63,63,1119,1203,26,9,1153,940,1072,855,43,50,16,7,11,12,0,0,11,16,1081,869,49,58,21,12,12,17,1,0
50,42,17,Pennsylvania,Bucks County,12,9,47080,23253,23827,21104,21563,991,1029,41,50,989,1028,12,9,116,148,21204,21687,1030,1085,82,108,1045,1094,24,17,22312,23073,20244,20860,942,994,28,45,982,1023,10,9,106,142,20336,20978,974,1046,66,101,1036,1088,20,17,941,754,860,703,49,35,13,5,7,5,2,0,10,6,868,709,56,39,16,7,9,6,4,0
50,42,17,Pennsylvania,Bucks County,12,10,55111,27371,27740,25343,25631,881,918,44,49,964,977,9,5,130,160,25453,25767,926,979,105,122,1022,1044,24,18,26612,27014,24631,24987,859,875,33,40,961,966,8,4,120,142,24732,25108,897,923,92,105,1016,1028,23,14,759,726,712,644,22,43,11,9,3,11,1,1,10,18,721,659,29,56,13,17,6,16,1,4
50,42,17,Pennsylvania,Bucks County,12,11,52661,26456,26205,24815,24551,698,675,43,51,757,781,11,11,132,136,24923,24662,744,723,102,127,813,830,18,21,25881,25658,24295,24059,670,650,36,43,754,774,9,9,117,123,24389,24161,706,689,91,110,808,821,16,18,575,547,520,492,28,25,7,8,3,7,2,2,15,13,534,501,38,34,11,17,5,9,2,3
50,42,17,Pennsylvania,Bucks County,12,12,43853,21782,22071,20485,20681,551,621,33,18,599,654,8,7,106,90,20576,20757,579,652,82,70,647,690,21,13,21351,21738,20087,20381,536,607,27,11,597,650,5,5,99,84,20171,20452,560,633,74,59,644,685,17,11,431,333,398,300,15,14,6,7,2,4,3,2,7,6,405,305,19,19,8,11,3,5,4,2
50,42,17,Pennsylvania,Bucks County,12,13,35569,17345,18224,16368,17214,408,401,31,28,463,507,6,7,69,67,16422,17272,430,423,69,67,495,529,15,11,17034,17941,16091,16944,388,394,28,26,457,506,5,6,65,65,16142,17000,407,414,65,64,488,528,14,10,311,283,277,270,20,7,3,2,6,1,1,1,4,2,280,272,23,9,4,3,7,1,1,1
50,42,17,Pennsylvania,Bucks County,12,14,26054,12551,13503,11848,12748,289,320,20,23,334,350,5,3,55,59,11896,12795,307,333,51,57,355,369,11,13,12363,13314,11685,12581,277,307,18,18,331,349,5,3,47,56,11726,12626,289,319,47,51,350,367,11,11,188,189,163,167,12,13,2,5,3,1,0,0,8,3,170,169,18,14,4,6,5,2,0,2
50,42,17,Pennsylvania,Bucks County,12,15,19469,8910,10559,8399,9966,187,245,6,14,280,302,2,1,36,31,8431,9992,197,252,24,31,295,314,6,4,8763,10410,8260,9827,181,242,6,13,279,296,2,1,35,31,8291,9853,190,249,24,30,294,308,6,4,147,149,139,139,6,3,0,1,1,6,0,0,1,0,140,139,7,3,0,1,1,6,0,0
50,42,17,Pennsylvania,Bucks County,12,16,16935,7389,9546,7049,9159,136,177,9,13,168,166,3,1,24,30,7071,9188,144,182,24,30,172,177,4,6,7272,9410,6939,9033,133,172,9,12,167,165,3,1,21,27,6958,9059,139,176,24,27,170,176,4,5,117,136,110,126,3,5,0,1,1,1,0,0,3,3,113,129,5,6,0,3,2,1,0,1
50,42,17,Pennsylvania,Bucks County,12,17,13934,5535,8399,5346,8109,95,154,5,7,78,110,1,3,10,16,5356,8122,97,161,11,15,79,114,3,4,5459,8309,5273,8024,93,150,4,7,78,110,1,3,10,15,5283,8036,95,156,10,15,79,114,3,4,76,90,73,85,2,4,1,0,0,0,0,0,0,1,73,86,2,5,1,0,0,0,0,0
50,42,17,Pennsylvania,Bucks County,12,18,13829,4282,9547,4145,9243,56,139,5,8,63,127,1,2,12,28,4155,9268,58,151,11,28,68,136,2,5,4236,9435,4106,9142,52,133,5,7,62,126,1,1,10,26,4114,9165,53,143,11,26,67,134,1,4,46,112,39,101,4,6,0,1,1,1,0,1,2,2,41,103,5,8,0,2,1,2,1,1
50,42,17,Pennsylvania,Bucks County,13,0,626049,307920,318129,280066,288821,12703,13105,525,548,11246,12226,162,137,3218,3292,283019,291811,14254,14761,1305,1364,12514,13488,319,283,294963,306595,268434,278643,11968,12330,389,418,11121,12089,116,89,2935,3026,271129,281393,13325,13795,1089,1152,12339,13306,254,223,12957,11534,11632,10178,735,775,136,130,125,137,46,48,283,266,11890,10418,929,966,216,212,175,182,65,60
50,42,17,Pennsylvania,Bucks County,13,1,35016,17794,17222,15089,14469,1245,1151,40,27,868,1043,13,13,539,519,15604,14961,1557,1451,104,89,1068,1239,26,28,16427,15816,13993,13339,1079,967,25,23,842,1014,6,5,482,468,14453,13786,1353,1233,75,74,1030,1200,17,17,1367,1406,1096,1130,166,184,15,4,26,29,7,8,57,51,1151,1175,204,218,29,15,38,39,9,11
50,42,17,Pennsylvania,Bucks County,13,2,37281,18939,18342,16463,15686,1268,1228,31,52,697,902,10,3,470,471,16910,16139,1537,1504,91,107,875,1078,25,19,17683,17123,15355,14626,1186,1136,26,38,689,881,6,3,421,439,15756,15047,1422,1392,76,86,857,1049,18,19,1256,1219,1108,1060,82,92,5,14,8,21,4,0,49,32,1154,1092,115,112,15,21,18,29,7,0
50,42,17,Pennsylvania,Bucks County,13,3,40869,20749,20120,18335,17577,1180,1166,36,27,753,911,5,5,440,434,18751,17987,1443,1427,101,86,910,1066,19,19,19736,19102,17420,16655,1123,1107,27,20,743,908,5,5,418,407,17818,17039,1369,1348,85,71,898,1060,18,19,1013,1018,915,922,57,59,9,7,10,3,0,0,22,27,933,948,74,79,16,15,12,6,1,0
50,42,17,Pennsylvania,Bucks County,13,4,41265,21247,20018,19127,17832,1117,1178,25,24,669,659,2,4,307,321,19412,18129,1289,1362,78,76,780,781,16,20,20275,19161,18237,17061,1064,1124,20,16,664,653,1,3,289,304,18508,17342,1222,1295,64,63,773,772,15,18,972,857,890,771,53,54,5,8,5,6,1,1,18,17,904,787,67,67,14,13,7,9,1,2
50,42,17,Pennsylvania,Bucks County,13,5,37026,18944,18082,17255,16398,852,868,28,25,578,553,7,6,224,232,17469,16613,963,991,84,73,662,647,14,14,17993,17333,16377,15739,808,809,20,16,576,549,5,5,207,215,16577,15938,908,920,71,60,656,640,12,11,951,749,878,659,44,59,8,9,2,4,2,1,17,17,892,675,55,71,13,13,6,7,2,3
50,42,17,Pennsylvania,Bucks County,13,6,35423,18062,17361,16215,15415,860,881,39,43,731,802,13,13,204,207,16410,15605,938,981,92,102,818,878,24,21,16896,16488,15155,14642,803,834,27,26,715,795,9,5,187,186,15333,14811,872,918,73,79,801,870,18,13,1166,873,1060,773,57,47,12,17,16,7,4,8,17,21,1077,794,66,63,19,23,17,8,6,8
50,42,17,Pennsylvania,Bucks County,13,7,33217,16715,16502,14679,14368,855,915,31,41,958,1003,15,17,177,158,14836,14511,927,986,85,88,1038,1070,28,23,15543,15562,13608,13542,799,850,19,27,950,995,8,11,159,137,13750,13667,858,904,65,66,1025,1059,19,17,1172,940,1071,826,56,65,12,14,8,8,7,6,18,21,1086,844,69,82,20,22,13,11,9,6
50,42,17,Pennsylvania,Bucks County,13,8,38118,18850,19268,16637,16979,910,939,41,33,1108,1155,18,9,136,153,16756,17114,959,1002,80,79,1169,1223,26,17,17666,18311,15545,16113,869,890,25,25,1091,1143,14,5,122,135,15651,16234,909,940,60,64,1151,1205,21,12,1184,957,1092,866,41,49,16,8,17,12,4,4,14,18,1105,880,50,62,20,15,18,18,5,5
50,42,17,Pennsylvania,Bucks County,13,9,46133,22757,23376,20587,21099,979,994,45,49,995,1064,21,16,130,154,20704,21227,1026,1050,96,102,1052,1131,30,28,21717,22568,19648,20357,924,959,30,42,987,1053,16,11,112,146,19748,20478,959,1009,75,92,1041,1120,23,22,1040,808,939,742,55,35,15,7,8,11,5,5,18,8,956,749,67,41,21,10,11,11,7,6
50,42,17,Pennsylvania,Bucks County,13,10,54398,27068,27330,24930,25132,927,970,55,56,1010,998,16,12,130,162,25038,25270,972,1026,114,120,1069,1065,28,23,26249,26564,24184,24464,899,921,35,43,1003,985,12,7,116,144,24279,24587,934,966,92,101,1058,1048,22,16,819,766,746,668,28,49,20,13,7,13,4,5,14,18,759,683,38,60,22,19,11,17,6,7
50,42,17,Pennsylvania,Bucks County,13,11,53579,26914,26665,25162,24920,754,714,48,58,793,816,16,14,141,143,25277,25037,798,770,107,134,859,867,29,22,26272,26078,24586,24405,721,683,40,47,788,806,12,10,125,127,24688,24508,754,726,94,116,852,856,23,17,642,587,576,515,33,31,8,11,5,10,4,4,16,16,589,529,44,44,13,18,7,11,6,5
50,42,17,Pennsylvania,Bucks County,13,12,44953,22304,22649,20976,21236,556,618,33,22,623,666,5,8,111,99,21071,21314,585,651,83,81,672,704,15,14,21865,22276,20570,20905,541,602,27,14,619,661,4,4,104,90,20658,20976,564,626,76,67,668,697,14,10,439,373,406,331,15,16,6,8,4,5,1,4,7,9,413,338,21,25,7,14,4,7,1,4
50,42,17,Pennsylvania,Bucks County,13,13,36942,18029,18913,17044,17851,409,429,26,24,476,535,7,4,67,70,17097,17907,428,452,57,61,503,564,14,7,17705,18619,16744,17563,394,425,25,23,472,535,5,4,65,69,16795,17618,411,448,56,59,499,564,12,7,324,294,300,288,15,4,1,1,4,0,2,0,2,1,302,289,17,4,1,2,4,0,2,0
50,42,17,Pennsylvania,Bucks County,13,14,26928,12938,13990,12228,13230,289,313,18,19,351,376,3,0,49,52,12272,13269,305,329,45,54,369,393,8,5,12741,13809,12050,13064,276,301,18,17,350,376,3,0,44,51,12089,13102,287,317,45,51,368,393,8,5,197,181,178,166,13,12,0,2,1,0,0,0,5,1,183,167,18,12,0,3,1,0,0,0
50,42,17,Pennsylvania,Bucks County,13,15,19605,9093,10512,8573,9910,190,260,4,12,289,297,1,0,36,33,8601,9937,199,267,26,29,304,312,3,3,8945,10373,8431,9775,185,259,4,11,289,295,1,0,35,33,8458,9802,193,266,26,28,304,310,3,3,148,139,142,135,5,1,0,1,0,2,0,0,1,0,143,135,6,1,0,1,0,2,0,0
50,42,17,Pennsylvania,Bucks County,13,16,17009,7428,9581,7035,9141,151,194,11,16,195,190,5,6,31,34,7060,9167,161,210,29,34,206,200,9,10,7304,9430,6931,9010,145,188,8,12,192,187,4,4,24,29,6949,9032,152,200,25,29,199,197,6,7,124,151,104,131,6,6,3,4,3,3,1,2,7,5,111,135,9,10,4,5,7,3,3,3
50,42,17,Pennsylvania,Bucks County,13,17,14163,5703,8460,5489,8147,103,142,8,12,83,131,4,5,16,23,5502,8168,107,147,20,24,87,138,4,7,5609,8353,5401,8053,98,136,7,11,83,128,4,5,16,20,5414,8072,102,139,19,22,87,134,4,7,94,107,88,94,5,6,1,1,0,3,0,0,0,3,88,96,5,8,1,2,0,4,0,0
50,42,17,Pennsylvania,Bucks County,13,18,14124,4386,9738,4242,9431,58,145,6,8,69,125,1,2,10,27,4249,9456,60,155,13,25,73,132,1,3,4337,9629,4199,9330,54,139,6,7,68,125,1,2,9,26,4205,9354,56,148,12,24,72,132,1,3,49,109,43,101,4,6,0,1,1,0,0,0,1,1,44,102,4,7,1,1,1,0,0,0
50,42,17,Pennsylvania,Bucks County,14,0,626280,308032,318248,279999,288770,12770,13187,526,551,11349,12316,153,113,3235,3311,282975,291784,14338,14850,1285,1395,12626,13575,307,249,294950,306617,268247,278475,12031,12401,389,425,11220,12187,117,83,2946,3046,270955,281249,13396,13877,1069,1183,12439,13403,254,209,13082,11631,11752,10295,739,786,137,126,129,129,36,30,289,265,12020,10535,942,973,216,212,187,172,53,40
50,42,17,Pennsylvania,Bucks County,14,1,34972,17789,17183,15030,14414,1263,1154,47,31,887,1046,17,17,545,521,15548,14907,1577,1457,106,95,1103,1244,30,27,16398,15760,13927,13273,1093,969,28,26,857,1018,7,6,486,468,14388,13719,1368,1235,77,77,1054,1205,17,15,1391,1423,1103,1141,170,185,19,5,30,28,10,11,59,53,1160,1188,209,222,29,18,49,39,13,12
50,42,17,Pennsylvania,Bucks County,14,2,37150,18867,18283,16367,15586,1271,1238,34,55,709,921,14,7,472,476,16820,16045,1541,1518,94,119,886,1097,26,20,17583,17028,15241,14505,1186,1139,28,39,698,896,9,6,421,443,15644,14932,1420,1396,76,95,866,1066,20,18,1284,1255,1126,1081,85,99,6,16,11,25,5,1,51,33,1176,1113,121,122,18,24,20,31,6,2
50,42,17,Pennsylvania,Bucks County,14,3,40802,20697,20105,18239,17515,1199,1184,45,32,760,919,9,9,445,446,18661,17938,1470,1451,104,98,909,1084,18,26,19661,19055,17318,16573,1138,1122,31,23,747,914,9,8,418,415,17713,16968,1389,1368,86,79,893,1073,18,25,1036,1050,921,942,61,62,14,9,13,5,0,1,27,31,948,970,81,83,18,19,16,11,0,1
50,42,17,Pennsylvania,Bucks County,14,4,41071,21118,19953,18969,17730,1126,1193,28,27,677,672,5,6,313,325,19270,18028,1307,1377,84,77,790,793,17,21,20122,19073,18065,16946,1071,1135,21,18,668,663,4,4,293,307,18348,17227,1238,1309,70,63,779,780,15,18,996,880,904,784,55,58,7,9,9,9,1,2,20,18,922,801,69,68,14,14,11,13,2,3
50,42,17,Pennsylvania,Bucks County,14,5,37260,19057,18203,17330,16459,859,894,30,29,589,566,13,10,236,245,17552,16681,979,1021,86,82,672,657,24,18,18094,17431,16453,15788,814,831,21,18,585,562,8,6,213,226,16654,15992,915,946,68,66,667,651,17,12,963,772,877,671,45,63,9,11,4,4,5,4,23,19,898,689,64,75,18,16,5,6,7,6
50,42,17,Pennsylvania,Bucks County,14,6,35559,18129,17430,16287,15495,865,886,37,39,727,796,10,8,203,206,16475,15684,945,986,86,95,813,874,19,13,16965,16568,15221,14723,808,838,27,25,712,791,8,4,189,187,15395,14894,880,924,72,77,796,867,16,7,1164,862,1066,772,57,48,10,14,15,5,2,4,14,19,1080,790,65,62,14,18,17,7,3,6
50,42,17,Pennsylvania,Bucks County,14,7,33222,16700,16522,14693,14414,847,912,25,39,952,996,9,10,174,151,14851,14549,914,980,76,82,1032,1060,18,20,15544,15599,13624,13590,793,850,15,26,947,993,6,8,159,132,13769,13709,850,902,61,62,1022,1056,14,18,1156,923,1069,824,54,62,10,13,5,3,3,2,15,19,1082,840,64,78,15,20,10,4,4,2
50,42,17,Pennsylvania,Bucks County,14,8,37580,18623,18957,16436,16700,900,931,32,27,1112,1150,11,1,132,148,16552,16829,946,992,73,73,1177,1219,22,8,17452,18018,15340,15834,863,885,22,23,1098,1142,10,1,119,133,15446,15949,898,933,57,62,1158,1208,18,7,1171,939,1096,866,37,46,10,4,14,8,1,0,13,15,1106,880,48,59,16,11,19,11,4,1
50,42,17,Pennsylvania,Bucks County,14,9,45873,22614,23259,20467,21011,969,976,41,43,992,1070,16,10,129,149,20576,21138,1014,1031,90,98,1047,1136,28,21,21562,22455,19506,20259,916,944,28,38,987,1061,14,10,111,143,19597,20382,949,994,69,89,1040,1127,25,21,1052,804,961,752,53,32,13,5,5,9,2,0,18,6,979,756,65,37,21,9,7,9,3,0
50,42,17,Pennsylvania,Bucks County,14,10,54079,26932,27147,24794,24950,937,983,50,53,1019,999,10,4,122,158,24895,25089,974,1037,105,126,1072,1063,20,15,26116,26391,24041,24279,908,935,32,41,1015,989,9,4,111,143,24133,24404,940,979,81,106,1066,1051,18,15,816,756,753,671,29,48,18,12,4,10,1,0,11,15,762,685,34,58,24,20,6,12,2,0
50,42,17,Pennsylvania,Bucks County,14,11,53762,26997,26765,25244,25023,765,718,43,54,798,823,11,7,136,140,25355,25134,809,767,98,127,863,872,21,16,26351,26185,24653,24503,733,689,38,46,796,815,9,7,122,125,24753,24602,767,730,91,113,857,862,17,14,646,580,591,520,32,29,5,8,2,8,2,0,14,15,602,532,42,37,7,14,6,10,4,2
50,42,17,Pennsylvania,Bucks County,14,12,45334,22484,22850,21144,21428,557,618,34,26,632,670,3,7,114,101,21241,21507,588,655,84,81,682,710,11,13,22043,22465,20735,21087,543,601,27,17,628,665,3,4,107,91,20825,21157,568,629,76,66,678,703,11,10,441,385,409,341,14,17,7,9,4,5,0,3,7,10,416,350,20,26,8,15,4,7,0,3
50,42,17,Pennsylvania,Bucks County,14,13,37356,18235,19121,17224,18019,414,443,30,27,484,548,11,7,72,77,17282,18083,435,468,63,72,517,578,21,12,17893,18813,16913,17724,399,437,27,25,479,547,7,6,68,74,16969,17785,417,460,59,70,511,576,16,11,342,308,311,295,15,6,3,2,5,1,4,1,4,3,313,298,18,8,4,2,6,2,5,1
50,42,17,Pennsylvania,Bucks County,14,14,27221,13069,14152,12332,13368,294,314,23,24,364,390,4,2,52,54,12378,13412,309,330,52,62,381,403,11,4,12857,13963,12148,13199,278,301,21,20,360,389,4,2,46,52,12189,13241,288,317,48,56,376,402,11,4,212,189,184,169,16,13,2,4,4,1,0,0,6,2,189,171,21,13,4,6,5,1,0,0
50,42,17,Pennsylvania,Bucks County,14,15,19733,9191,10542,8644,9912,198,271,6,17,298,302,4,2,41,38,8677,9945,207,281,29,38,316,315,7,7,9032,10390,8498,9773,191,267,5,14,296,297,4,2,38,37,8528,9805,197,276,28,35,313,310,7,7,159,152,146,139,7,4,1,3,2,5,0,0,3,1,149,140,10,5,1,3,3,5,0,0
50,42,17,Pennsylvania,Bucks County,14,16,16946,7397,9549,7013,9119,150,195,8,12,198,194,3,0,25,29,7036,9145,158,206,24,26,205,205,7,1,7289,9408,6911,8987,147,191,8,11,197,192,3,0,23,27,6932,9011,153,200,24,25,204,203,7,1,108,141,102,132,3,4,0,1,1,2,0,0,2,2,104,134,5,6,0,1,1,2,0,0
50,42,17,Pennsylvania,Bucks County,14,17,14179,5730,8449,5527,8157,98,130,8,9,81,130,2,3,14,20,5538,8175,105,138,19,21,85,134,3,3,5636,8350,5438,8063,96,127,5,9,81,130,2,3,14,18,5449,8079,103,133,16,21,85,134,3,3,94,99,89,94,2,3,3,0,0,0,0,0,0,2,89,96,2,5,3,0,0,0,0,0
50,42,17,Pennsylvania,Bucks County,14,18,14181,4403,9778,4259,9470,58,147,5,7,70,124,1,3,10,27,4268,9495,60,155,12,23,76,131,4,4,4352,9665,4215,9369,54,140,5,6,69,123,1,2,8,25,4223,9393,56,146,10,21,74,129,4,3,51,113,44,101,4,7,0,1,1,1,0,1,2,2,45,102,4,9,2,2,2,2,0,1
50,42,29,Pennsylvania,Chester County,1,0,433501,212739,220762,192901,199996,13634,14147,340,349,4145,4463,68,85,1651,1722,194343,201475,14562,15168,903,942,4596,4898,124,144,203321,214054,184425,194162,13031,13575,214,269,4095,4412,52,59,1504,1577,185752,195518,13855,14488,714,796,4518,4830,102,114,9418,6708,8476,5834,603,572,126,80,50,51,16,26,147,145,8591,5957,707,680,189,146,78,68,22,30
50,42,29,Pennsylvania,Chester County,1,1,29330,15025,14305,13283,12592,1036,939,21,20,353,451,7,9,325,294,13590,12870,1253,1129,70,70,443,529,13,13,14145,13536,12548,11935,940,866,10,12,348,448,4,5,295,270,12830,12196,1135,1039,50,50,431,521,9,8,880,769,735,657,96,73,11,8,5,3,3,4,30,24,760,674,118,90,20,20,12,8,4,5
50,42,29,Pennsylvania,Chester County,1,2,32556,16828,15728,15038,14019,1204,1077,24,33,298,336,7,4,257,259,15276,14257,1365,1262,68,83,376,397,11,10,16038,15005,14351,13409,1133,1014,9,19,296,330,7,1,242,232,14579,13621,1284,1173,44,63,368,390,11,7,790,723,687,610,71,63,15,14,2,6,0,3,15,27,697,636,81,89,24,20,8,7,0,3
50,42,29,Pennsylvania,Chester County,1,3,33105,17040,16065,15250,14429,1255,1124,35,30,279,265,3,7,218,210,15445,14623,1396,1259,99,69,327,322,6,13,16303,15374,14635,13848,1169,1051,22,19,276,262,1,3,200,191,14814,14024,1297,1176,78,48,322,317,4,9,737,691,615,581,86,73,13,11,3,3,2,4,18,19,631,599,99,83,21,21,5,5,2,4
50,42,29,Pennsylvania,Chester County,1,4,29600,14953,14647,13032,12754,1417,1397,46,26,276,277,4,11,178,182,13190,12904,1513,1514,111,88,323,324,11,16,13984,13985,12167,12182,1355,1336,28,19,272,272,3,10,159,166,12312,12319,1436,1439,83,70,318,317,9,15,969,662,865,572,62,61,18,7,4,5,1,1,19,16,878,585,77,75,28,18,5,7,2,1
50,42,29,Pennsylvania,Chester County,1,5,23410,11654,11756,9991,9934,1315,1401,27,26,215,265,7,4,99,126,10079,10044,1369,1479,67,53,233,301,11,11,10367,11098,8815,9380,1242,1325,9,19,210,256,6,3,85,115,8890,9481,1288,1394,44,44,226,290,9,10,1287,658,1176,554,73,76,18,7,5,9,1,1,14,11,1189,563,81,85,23,9,7,11,2,1
50,42,29,Pennsylvania,Chester County,1,6,24004,12157,11847,10776,10484,803,798,30,17,457,434,8,11,83,103,10842,10564,849,849,53,59,488,467,10,19,11039,11242,9741,9958,758,745,13,14,453,428,5,7,69,90,9796,10028,796,786,31,49,481,460,6,15,1118,605,1035,526,45,53,17,3,4,6,3,4,14,13,1046,536,53,63,22,10,7,7,4,4
50,42,29,Pennsylvania,Chester County,1,7,30716,15033,15683,13515,13998,914,1009,42,33,481,549,4,6,77,88,13580,14067,949,1047,73,68,508,580,10,15,14091,15101,12646,13474,872,972,34,26,471,544,3,4,65,81,12703,13538,898,1005,60,57,495,574,8,13,942,582,869,524,42,37,8,7,10,5,1,2,12,7,877,529,51,42,13,11,13,6,2,2
50,42,29,Pennsylvania,Chester County,1,8,37749,18493,19256,16937,17565,926,1045,22,33,513,496,3,5,92,112,17009,17655,962,1104,73,92,545,523,12,9,17695,18738,16198,17089,892,1018,12,29,508,492,3,5,82,105,16264,17173,920,1070,56,86,538,519,11,9,798,518,739,476,34,27,10,4,5,4,0,0,10,7,745,482,42,34,17,6,7,4,1,0
50,42,29,Pennsylvania,Chester County,1,9,39154,19396,19758,17879,18243,1046,1071,23,25,350,329,9,6,89,84,17947,18311,1086,1106,78,81,370,343,14,9,18773,19316,17297,17849,1020,1041,18,21,345,326,7,3,86,76,17363,17911,1058,1072,72,71,364,340,12,5,623,442,582,394,26,30,5,4,5,3,2,3,3,8,584,400,28,34,6,10,6,3,2,4
50,42,29,Pennsylvania,Chester County,1,10,34663,17066,17597,15817,16271,903,938,13,22,268,301,4,1,61,64,15866,16321,927,972,45,63,285,311,9,4,16644,17261,15433,15977,872,904,11,21,267,300,3,1,58,58,15479,16021,894,936,42,61,284,308,8,2,422,336,384,294,31,34,2,1,1,1,1,0,3,6,387,300,33,36,3,2,1,3,1,2
50,42,29,Pennsylvania,Chester County,1,11,29743,14664,15079,13625,13988,766,755,21,33,193,241,4,4,55,58,13667,14032,794,781,52,71,205,255,6,6,14351,14840,13338,13784,752,733,19,27,189,238,3,3,50,55,13375,13825,776,756,48,63,201,252,5,5,313,239,287,204,14,22,2,6,4,3,1,1,5,3,292,207,18,25,4,8,4,3,1,1
50,42,29,Pennsylvania,Chester County,1,12,22583,11120,11463,10368,10610,541,622,12,18,165,173,2,5,32,35,10395,10638,555,641,32,38,173,184,2,5,10930,11298,10189,10461,536,611,8,15,164,172,2,5,31,34,10215,10488,549,629,28,34,172,183,2,5,190,165,179,149,5,11,4,3,1,1,0,0,1,1,180,150,6,12,4,4,1,1,0,0
50,42,29,Pennsylvania,Chester County,1,13,16211,8044,8167,7435,7568,446,456,15,9,118,103,2,6,28,25,7457,7588,460,466,34,23,125,109,2,7,7900,8056,7298,7464,443,454,12,8,118,102,2,5,27,23,7319,7482,456,464,31,21,125,107,2,6,144,111,137,104,3,2,3,1,0,1,0,1,1,2,138,106,4,2,3,2,0,2,0,1
50,42,29,Pennsylvania,Chester County,1,14,13993,6557,7436,6120,6878,335,427,2,4,77,102,1,1,22,24,6137,6896,343,439,15,21,84,106,3,1,6470,7384,6040,6830,332,425,2,3,76,102,0,1,20,23,6056,6847,339,437,14,19,82,106,2,1,87,52,80,48,3,2,0,1,1,0,1,0,2,1,81,49,4,2,1,2,2,0,1,0
